Borough Code,DOT street name,CSCL street name,PHYSICALID
1,1 avenue,1 ave,2696.0
1,1 avenue,1 ave,140711.0
1,1 avenue,1 ave,2607.0
1,1 avenue,1 ave,2679.0
1,1 avenue,1 ave,2664.0
1,1 avenue,1 ave,2660.0
1,1 avenue,1 ave,2601.0
1,1 avenue,1 ave,2681.0
1,1 avenue,1 ave,2587.0
1,1 avenue,1 ave,191042.0
1,1 avenue,1 ave,200591.0
1,1 avenue,1 ave,2710.0
1,1 avenue,1 ave,140722.0
1,1 avenue,1 ave,2612.0
1,1 avenue,1 ave,2671.0
1,1 avenue,1 ave,2693.0
1,1 avenue,1 ave,2663.0
1,1 avenue,1 ave,2639.0
1,1 avenue,1 ave,2656.0
1,1 avenue,1 ave,2719.0
1,1 avenue,1 ave,2611.0
1,1 avenue,1 ave,2670.0
1,1 avenue,1 ave,2658.0
1,1 avenue,1 ave,2705.0
1,1 avenue,1 ave,2686.0
1,1 avenue,1 ave,140715.0
1,1 avenue,1 ave,140728.0
1,1 avenue,1 ave,166386.0
1,1 avenue,1 ave,2725.0
1,1 avenue,1 ave,2613.0
1,1 avenue,1 ave,2695.0
1,1 avenue,1 ave,192423.0
1,1 avenue,1 ave,2589.0
1,1 avenue,1 ave,140710.0
1,1 avenue,1 ave,140723.0
1,1 avenue,1 ave,2637.0
1,1 avenue,1 ave,2717.0
1,1 avenue,1 ave,2669.0
1,1 avenue,1 ave,113650.0
1,1 avenue,1 ave,2674.0
1,1 avenue,1 ave,2727.0
1,1 avenue,1 ave,198801.0
1,1 avenue,1 ave,192427.0
1,1 avenue,1 ave,2574.0
1,1 avenue,1 ave,2690.0
1,1 avenue,1 ave,2714.0
1,1 avenue,1 ave,2715.0
1,1 avenue,1 ave,2665.0
1,1 avenue,1 ave,132719.0
1,1 avenue,1 ave,2667.0
1,1 avenue,1 ave,2676.0
1,1 avenue,1 ave,2722.0
1,1 avenue,1 ave,192428.0
1,1 avenue,1 ave,67870.0
1,1 avenue,1 ave,2706.0
1,1 avenue,1 ave,116292.0
1,1 avenue,1 ave,2723.0
1,1 avenue,1 ave,190756.0
1,1 avenue,1 ave,2728.0
1,1 avenue,1 ave,2651.0
1,1 avenue,1 ave,2593.0
1,1 avenue,1 ave,2590.0
1,1 avenue,1 ave,2583.0
1,1 avenue,1 ave,198795.0
1,1 avenue,1 ave,2701.0
1,1 avenue,1 ave,2619.0
1,1 avenue,1 ave,2640.0
1,1 avenue,1 ave,2577.0
1,1 avenue,1 ave,2616.0
1,1 avenue,1 ave,2591.0
1,1 avenue,1 ave,2716.0
1,1 avenue,1 ave,2689.0
1,1 avenue,1 ave,2712.0
1,1 avenue,1 ave,2684.0
1,1 avenue,1 ave,192418.0
1,1 avenue,1 ave,2680.0
1,1 avenue,1 ave,2699.0
1,1 avenue,1 ave,2668.0
1,1 avenue,1 ave,2652.0
1,1 avenue,1 ave,2585.0
1,1 avenue,1 ave,183038.0
1,1 avenue,1 ave,168245.0
1,1 avenue,1 ave,2620.0
1,1 avenue,1 ave,2691.0
1,1 avenue,1 ave,2726.0
1,1 avenue,1 ave,2702.0
1,1 avenue,1 ave,2636.0
1,1 avenue,1 ave,2708.0
1,1 avenue,1 ave,2675.0
1,1 avenue,1 ave,2618.0
1,1 avenue,1 ave,2606.0
1,1 avenue,1 ave,132763.0
1,1 avenue,1 ave,2621.0
1,1 avenue,1 ave,2580.0
1,1 avenue,1 ave,2734.0
1,1 avenue,1 ave,2721.0
1,1 avenue,1 ave,140725.0
1,1 avenue,1 ave,2630.0
1,1 avenue,1 ave,2626.0
1,1 avenue,1 ave,2614.0
1,1 avenue,1 ave,67869.0
1,1 avenue,1 ave,2605.0
1,1 avenue,1 ave,2666.0
1,1 avenue,1 ave,2729.0
1,1 avenue,1 ave,198796.0
1,1 avenue,1 ave,2625.0
1,1 avenue,1 ave,2661.0
1,1 avenue,1 ave,2653.0
1,1 avenue,1 ave,2697.0
1,1 avenue,1 ave,2698.0
1,1 avenue,1 ave,2683.0
1,1 avenue,1 ave,2582.0
1,1 avenue,1 ave,2659.0
1,1 avenue,1 ave,2711.0
1,1 avenue,1 ave,2682.0
1,1 avenue,1 ave,2599.0
1,1 avenue,1 ave,168244.0
1,1 avenue,1 ave,2713.0
1,1 avenue,1 ave,77453.0
1,1 avenue,1 ave,140717.0
1,1 avenue,1 ave,2588.0
1,1 avenue,1 ave,2594.0
1,1 avenue,1 ave,165404.0
1,1 avenue,1 ave,2657.0
1,1 avenue,1 ave,2724.0
1,1 avenue,1 ave,2596.0
1,1 avenue,1 ave,2687.0
1,1 avenue,1 ave,2694.0
1,1 avenue,1 ave,2678.0
1,1 avenue,1 ave,2592.0
1,1 avenue,1 ave,2700.0
1,1 avenue,1 ave,2598.0
1,1 avenue,1 ave,201982.0
1,1 avenue,1 ave,2608.0
1,1 avenue,1 ave,166389.0
1,1 avenue,1 ave,198794.0
1,1 avenue,1 ave,2600.0
1,1 avenue,1 ave,187770.0
1,1 avenue,1 ave,201981.0
1,1 avenue,1 ave,2685.0
1,1 avenue,1 ave,2609.0
1,1 avenue,1 ave,2604.0
1,1 avenue,1 ave,2677.0
1,1 avenue,1 ave,140714.0
1,1 avenue,1 ave,192429.0
1,1 avenue,1 ave,187947.0
1,1 avenue,1 ave,201755.0
1,1 avenue,1 ave,132768.0
1,1 avenue,1 ave,2707.0
1,1 avenue,1 ave,190197.0
1,1 avenue,1 ave,2631.0
1,1 avenue,1 ave,77454.0
1,1 avenue,1 ave,192426.0
1,1 avenue,1 ave,2662.0
1,1 avenue,1 ave,2644.0
1,1 avenue,1 ave,200590.0
1,1 avenue,1 ave,198772.0
1,1 avenue,1 ave,140729.0
1,1 avenue,1 ave,2709.0
1,1 avenue,1 ave,2673.0
1,1 avenue,1 ave,2572.0
1,1 avenue,1 ave,2720.0
1,1 avenue,1 ave,67872.0
1,1 avenue,1 ave,2584.0
1,1 avenue,1 ave,2622.0
1,1 avenue,1 ave,2602.0
1,1 avenue,1 ave,2581.0
1,1 avenue,1 ave,117312.0
1,1 avenue,1 ave,2703.0
1,1 avenue,1 ave,132725.0
1,1 avenue,1 ave,2586.0
1,1 avenue,1 ave,187945.0
1,1 avenue,1 ave,67873.0
1,1 avenue,1 ave,2731.0
1,1 avenue,1 ave,2642.0
1,1 avenue,1 ave,25006.0
1,1 avenue,1 ave,155946.0
1,1 avenue,1 ave,155947.0
1,1 avenue,1 ave,159327.0
1,1 avenue,1 ave,158384.0
1,1 avenue,1 ave,159324.0
1,1 avenue,1 ave,2718.0
1,1 avenue,1 ave,2646.0
1,1 avenue,1 ave,2627.0
1,1 avenue,1 ave,2628.0
1,1 avenue,1 ave,2645.0
1,1 avenue,1 ave,2647.0
1,1 avenue,1 ave,2648.0
1,1 avenue,1 ave,2571.0
1,1 avenue,1 ave,113630.0
1,1 avenue,1 ave,2617.0
1,1 avenue,1 ave,198799.0
1,1 avenue,1 ave,2704.0
1,1 avenue,1 ave,2732.0
1,1 avenue,1 ave,158551.0
1,1 avenue,1 ave,2597.0
3,3 avenue,3 ave,37755.0
3,3 avenue,3 ave,37758.0
3,3 avenue,3 ave,37821.0
3,3 avenue,3 ave,37730.0
3,3 avenue,3 ave,184890.0
3,3 avenue,3 ave,37838.0
3,3 avenue,3 ave,37657.0
3,3 avenue,3 ave,37807.0
3,3 avenue,3 ave,37659.0
3,3 avenue,3 ave,37809.0
3,3 avenue,3 ave,37667.0
3,3 avenue,3 ave,37796.0
3,3 avenue,3 ave,37689.0
3,3 avenue,3 ave,178402.0
3,3 avenue,3 ave,145625.0
3,3 avenue,3 ave,37710.0
3,3 avenue,3 ave,37749.0
3,3 avenue,3 ave,37851.0
3,3 avenue,3 ave,37685.0
3,3 avenue,3 ave,37653.0
3,3 avenue,3 ave,37736.0
3,3 avenue,3 ave,37773.0
3,3 avenue,3 ave,109673.0
3,3 avenue,3 ave,37691.0
3,3 avenue,3 ave,37670.0
3,3 avenue,3 ave,37726.0
3,3 avenue,3 ave,36983.0
3,3 avenue,3 ave,37708.0
3,3 avenue,3 ave,37791.0
3,3 avenue,3 ave,37751.0
3,3 avenue,3 ave,187075.0
3,3 avenue,3 ave,37700.0
3,3 avenue,3 ave,37723.0
3,3 avenue,3 ave,37750.0
3,3 avenue,3 ave,37774.0
3,3 avenue,3 ave,37783.0
3,3 avenue,3 ave,37788.0
3,3 avenue,3 ave,37794.0
3,3 avenue,3 ave,37843.0
3,3 avenue,3 ave,37797.0
3,3 avenue,3 ave,37837.0
3,3 avenue,3 ave,37724.0
3,3 avenue,3 ave,37706.0
3,3 avenue,3 ave,37693.0
3,3 avenue,3 ave,37754.0
3,3 avenue,3 ave,37725.0
3,3 avenue,3 ave,37646.0
3,3 avenue,3 ave,37805.0
3,3 avenue,3 ave,196553.0
3,3 avenue,3 ave,178404.0
3,3 avenue,3 ave,37756.0
3,3 avenue,3 ave,37703.0
3,3 avenue,3 ave,37813.0
3,3 avenue,3 ave,37812.0
3,3 avenue,3 ave,37847.0
3,3 avenue,3 ave,37714.0
3,3 avenue,3 ave,37683.0
3,3 avenue,3 ave,195608.0
3,3 avenue,3 ave,37786.0
3,3 avenue,3 ave,37666.0
3,3 avenue,3 ave,37720.0
3,3 avenue,3 ave,37738.0
3,3 avenue,3 ave,37853.0
3,3 avenue,3 ave,37839.0
3,3 avenue,3 ave,37810.0
3,3 avenue,3 ave,37650.0
3,3 avenue,3 ave,37789.0
3,3 avenue,3 ave,37712.0
3,3 avenue,3 ave,185542.0
3,3 avenue,3 ave,37841.0
3,3 avenue,3 ave,37739.0
3,3 avenue,3 ave,109674.0
3,3 avenue,3 ave,37844.0
3,3 avenue,3 ave,37815.0
3,3 avenue,3 ave,37765.0
3,3 avenue,3 ave,37701.0
3,3 avenue,3 ave,37762.0
3,3 avenue,3 ave,37764.0
3,3 avenue,3 ave,37822.0
3,3 avenue,3 ave,128158.0
3,3 avenue,3 ave,37759.0
3,3 avenue,3 ave,37679.0
3,3 avenue,3 ave,37766.0
3,3 avenue,3 ave,37772.0
3,3 avenue,3 ave,37776.0
3,3 avenue,3 ave,178400.0
3,3 avenue,3 ave,37704.0
3,3 avenue,3 ave,37769.0
3,3 avenue,3 ave,37645.0
3,3 avenue,3 ave,37760.0
3,3 avenue,3 ave,37660.0
3,3 avenue,3 ave,37752.0
3,3 avenue,3 ave,37737.0
3,3 avenue,3 ave,37793.0
3,3 avenue,3 ave,37806.0
3,3 avenue,3 ave,37816.0
3,3 avenue,3 ave,37820.0
3,3 avenue,3 ave,190673.0
3,3 avenue,3 ave,37731.0
3,3 avenue,3 ave,37664.0
3,3 avenue,3 ave,37744.0
3,3 avenue,3 ave,37654.0
3,3 avenue,3 ave,37672.0
3,3 avenue,3 ave,37852.0
3,3 avenue,3 ave,37734.0
3,3 avenue,3 ave,185539.0
3,3 avenue,3 ave,37722.0
3,3 avenue,3 ave,37690.0
3,3 avenue,3 ave,37697.0
3,3 avenue,3 ave,37753.0
3,3 avenue,3 ave,109671.0
3,3 avenue,3 ave,37784.0
3,3 avenue,3 ave,37842.0
3,3 avenue,3 ave,36978.0
3,3 avenue,3 ave,37802.0
3,3 avenue,3 ave,37811.0
3,3 avenue,3 ave,37777.0
3,3 avenue,3 ave,37743.0
3,3 avenue,3 ave,37651.0
3,3 avenue,3 ave,37846.0
3,3 avenue,3 ave,37833.0
3,3 avenue,3 ave,37782.0
3,3 avenue,3 ave,37688.0
3,3 avenue,3 ave,37662.0
3,3 avenue,3 ave,37832.0
3,3 avenue,3 ave,196542.0
3,3 avenue,3 ave,37770.0
3,3 avenue,3 ave,37698.0
3,3 avenue,3 ave,37819.0
3,3 avenue,3 ave,37684.0
3,3 avenue,3 ave,37718.0
3,3 avenue,3 ave,185541.0
3,3 avenue,3 ave,128151.0
3,3 avenue,3 ave,37850.0
3,3 avenue,3 ave,37747.0
3,3 avenue,3 ave,37713.0
3,3 avenue,3 ave,37716.0
3,3 avenue,3 ave,37669.0
3,3 avenue,3 ave,37661.0
3,3 avenue,3 ave,37840.0
3,3 avenue,3 ave,37803.0
3,3 avenue,3 ave,37678.0
3,3 avenue,3 ave,37804.0
3,3 avenue,3 ave,37719.0
3,3 avenue,3 ave,37656.0
3,3 avenue,3 ave,184896.0
3,3 avenue,3 ave,185815.0
3,3 avenue,3 ave,37709.0
3,3 avenue,3 ave,37647.0
3,3 avenue,3 ave,37781.0
3,3 avenue,3 ave,37695.0
3,3 avenue,3 ave,187074.0
3,3 avenue,3 ave,37668.0
3,3 avenue,3 ave,37828.0
3,3 avenue,3 ave,37775.0
3,3 avenue,3 ave,37699.0
3,3 avenue,3 ave,109672.0
3,3 avenue,3 ave,37733.0
3,3 avenue,3 ave,185816.0
3,3 avenue,3 ave,190674.0
3,3 avenue,3 ave,37808.0
3,3 avenue,3 ave,37829.0
3,3 avenue,3 ave,37655.0
3,3 avenue,3 ave,37671.0
3,3 avenue,3 ave,37800.0
3,3 avenue,3 ave,178403.0
3,3 avenue,3 ave,37798.0
3,3 avenue,3 ave,37785.0
3,3 avenue,3 ave,37721.0
3,3 avenue,3 ave,37836.0
3,3 avenue,3 ave,37648.0
3,3 avenue,3 ave,37817.0
3,3 avenue,3 ave,37692.0
3,3 avenue,3 ave,37707.0
3,3 avenue,3 ave,178401.0
3,3 avenue,3 ave,178399.0
3,3 avenue,3 ave,37848.0
3,3 avenue,3 ave,37835.0
3,3 avenue,3 ave,37680.0
3,3 avenue,3 ave,37715.0
3,3 avenue,3 ave,37845.0
3,3 avenue,3 ave,37748.0
3,3 avenue,3 ave,37761.0
3,3 avenue,3 ave,37763.0
3,3 avenue,3 ave,37728.0
3,3 avenue,3 ave,37649.0
3,3 avenue,3 ave,36981.0
3,3 avenue,3 ave,37778.0
3,3 avenue,3 ave,37826.0
3,3 avenue,3 ave,37830.0
3,3 avenue,3 ave,37658.0
3,3 avenue,3 ave,37767.0
3,3 avenue,3 ave,37827.0
3,3 avenue,3 ave,37735.0
3,3 avenue,3 ave,163792.0
3,3 avenue,3 ave,187083.0
3,3 avenue,3 ave,37831.0
3,3 avenue,3 ave,37652.0
3,3 avenue,3 ave,37779.0
3,3 avenue,3 ave,196551.0
3,3 avenue,3 ave,185540.0
3,3 avenue,3 ave,37682.0
3,3 avenue,3 ave,37799.0
3,3 avenue,3 ave,37790.0
3,3 avenue,3 ave,166285.0
3,3 avenue,3 ave,37746.0
3,3 avenue,3 ave,37702.0
3,3 avenue,3 ave,37673.0
3,3 avenue,3 ave,37665.0
3,3 avenue,3 ave,37792.0
3,3 avenue,3 ave,37694.0
3,3 avenue,3 ave,37849.0
3,3 avenue,3 ave,37696.0
3,3 avenue,3 ave,37705.0
3,3 avenue,3 ave,37834.0
3,3 avenue,3 ave,37801.0
3,3 avenue,3 ave,37818.0
3,3 avenue,3 ave,37677.0
3,3 avenue,3 ave,37771.0
3,3 avenue,3 ave,37729.0
3,3 avenue,3 ave,37757.0
3,3 avenue,3 ave,37825.0
3,3 avenue,3 ave,37745.0
3,3 avenue,3 ave,37795.0
3,3 avenue,3 ave,37823.0
3,3 avenue,3 ave,37711.0
3,3 avenue,3 ave,37663.0
3,3 avenue,3 ave,37681.0
3,3 avenue,3 ave,37732.0
3,3 avenue,3 ave,37740.0
3,3 avenue,3 ave,37780.0
3,3 avenue,3 ave,158884.0
3,3 avenue,3 ave,154843.0
3,3 avenue,3 ave,187096.0
1,2 avenue,2 ave,2179.0
1,2 avenue,2 ave,2203.0
1,2 avenue,2 ave,168247.0
1,2 avenue,2 ave,2185.0
1,2 avenue,2 ave,168162.0
1,2 avenue,2 ave,2222.0
1,2 avenue,2 ave,2175.0
1,2 avenue,2 ave,168272.0
1,2 avenue,2 ave,2247.0
1,2 avenue,2 ave,2132.0
1,2 avenue,2 ave,2243.0
1,2 avenue,2 ave,2239.0
1,2 avenue,2 ave,2163.0
1,2 avenue,2 ave,2205.0
1,2 avenue,2 ave,2123.0
1,2 avenue,2 ave,168166.0
1,2 avenue,2 ave,2138.0
1,2 avenue,2 ave,2187.0
1,2 avenue,2 ave,2146.0
1,2 avenue,2 ave,2224.0
1,2 avenue,2 ave,2152.0
1,2 avenue,2 ave,192524.0
1,2 avenue,2 ave,2149.0
1,2 avenue,2 ave,2231.0
1,2 avenue,2 ave,2245.0
1,2 avenue,2 ave,2234.0
1,2 avenue,2 ave,2191.0
1,2 avenue,2 ave,2183.0
1,2 avenue,2 ave,2159.0
1,2 avenue,2 ave,2157.0
1,2 avenue,2 ave,2246.0
1,2 avenue,2 ave,2209.0
1,2 avenue,2 ave,2190.0
1,2 avenue,2 ave,2113.0
1,2 avenue,2 ave,2150.0
1,2 avenue,2 ave,2219.0
1,2 avenue,2 ave,2119.0
1,2 avenue,2 ave,2130.0
1,2 avenue,2 ave,168249.0
1,2 avenue,2 ave,116715.0
1,2 avenue,2 ave,2147.0
1,2 avenue,2 ave,2120.0
1,2 avenue,2 ave,171915.0
1,2 avenue,2 ave,2124.0
1,2 avenue,2 ave,2153.0
1,2 avenue,2 ave,2227.0
1,2 avenue,2 ave,168135.0
1,2 avenue,2 ave,2160.0
1,2 avenue,2 ave,2168.0
1,2 avenue,2 ave,2230.0
1,2 avenue,2 ave,2240.0
1,2 avenue,2 ave,2141.0
1,2 avenue,2 ave,2237.0
1,2 avenue,2 ave,2125.0
1,2 avenue,2 ave,2194.0
1,2 avenue,2 ave,2171.0
1,2 avenue,2 ave,2225.0
1,2 avenue,2 ave,2170.0
1,2 avenue,2 ave,2208.0
1,2 avenue,2 ave,2182.0
1,2 avenue,2 ave,2140.0
1,2 avenue,2 ave,2162.0
1,2 avenue,2 ave,2173.0
1,2 avenue,2 ave,2212.0
1,2 avenue,2 ave,2144.0
1,2 avenue,2 ave,2142.0
1,2 avenue,2 ave,2213.0
1,2 avenue,2 ave,2180.0
1,2 avenue,2 ave,2221.0
1,2 avenue,2 ave,2184.0
1,2 avenue,2 ave,2211.0
1,2 avenue,2 ave,2134.0
1,2 avenue,2 ave,190755.0
1,2 avenue,2 ave,2193.0
1,2 avenue,2 ave,168149.0
1,2 avenue,2 ave,190532.0
1,2 avenue,2 ave,2135.0
1,2 avenue,2 ave,2143.0
1,2 avenue,2 ave,2115.0
1,2 avenue,2 ave,2131.0
1,2 avenue,2 ave,2148.0
1,2 avenue,2 ave,2188.0
1,2 avenue,2 ave,2178.0
1,2 avenue,2 ave,2174.0
1,2 avenue,2 ave,2216.0
1,2 avenue,2 ave,2207.0
1,2 avenue,2 ave,2158.0
1,2 avenue,2 ave,2201.0
1,2 avenue,2 ave,2223.0
1,2 avenue,2 ave,2189.0
1,2 avenue,2 ave,2126.0
1,2 avenue,2 ave,2229.0
1,2 avenue,2 ave,2172.0
1,2 avenue,2 ave,2116.0
1,2 avenue,2 ave,2117.0
1,2 avenue,2 ave,2215.0
1,2 avenue,2 ave,2233.0
1,2 avenue,2 ave,2176.0
1,2 avenue,2 ave,2228.0
1,2 avenue,2 ave,2202.0
1,2 avenue,2 ave,2167.0
1,2 avenue,2 ave,2236.0
1,2 avenue,2 ave,2156.0
1,2 avenue,2 ave,2195.0
1,2 avenue,2 ave,2226.0
1,2 avenue,2 ave,2122.0
1,2 avenue,2 ave,2181.0
1,2 avenue,2 ave,2137.0
1,2 avenue,2 ave,2204.0
1,2 avenue,2 ave,168243.0
1,2 avenue,2 ave,2161.0
1,2 avenue,2 ave,2192.0
1,2 avenue,2 ave,2128.0
1,2 avenue,2 ave,2217.0
1,2 avenue,2 ave,190743.0
1,2 avenue,2 ave,2114.0
1,2 avenue,2 ave,2242.0
1,2 avenue,2 ave,2235.0
1,2 avenue,2 ave,192521.0
1,2 avenue,2 ave,2139.0
1,2 avenue,2 ave,2133.0
1,2 avenue,2 ave,2129.0
1,2 avenue,2 ave,183055.0
1,2 avenue,2 ave,2220.0
1,2 avenue,2 ave,2136.0
1,2 avenue,2 ave,2214.0
1,2 avenue,2 ave,2154.0
1,2 avenue,2 ave,2241.0
1,2 avenue,2 ave,2164.0
1,2 avenue,2 ave,2145.0
1,2 avenue,2 ave,2210.0
1,2 avenue,2 ave,168250.0
1,2 avenue,2 ave,2238.0
1,2 avenue,2 ave,2121.0
1,2 avenue,2 ave,2186.0
1,2 avenue,2 ave,2166.0
1,2 avenue,2 ave,2244.0
1,2 avenue,2 ave,2218.0
1,2 avenue,2 ave,200213.0
1,2 avenue,2 ave,168156.0
1,2 avenue,2 ave,2151.0
1,2 avenue,2 ave,2165.0
1,2 place,2 pl,83678.0
1,2 place,2 pl,122850.0
1,3 avenue,3 ave,189509.0
1,3 avenue,3 ave,3720.0
1,3 avenue,3 ave,3642.0
1,3 avenue,3 ave,3669.0
1,3 avenue,3 ave,3733.0
1,3 avenue,3 ave,3685.0
1,3 avenue,3 ave,3638.0
1,3 avenue,3 ave,3694.0
1,3 avenue,3 ave,3736.0
1,3 avenue,3 ave,3718.0
1,3 avenue,3 ave,3713.0
1,3 avenue,3 ave,3622.0
1,3 avenue,3 ave,3643.0
1,3 avenue,3 ave,3724.0
1,3 avenue,3 ave,3641.0
1,3 avenue,3 ave,190942.0
1,3 avenue,3 ave,3657.0
1,3 avenue,3 ave,3671.0
1,3 avenue,3 ave,3740.0
1,3 avenue,3 ave,3667.0
1,3 avenue,3 ave,3734.0
1,3 avenue,3 ave,3640.0
1,3 avenue,3 ave,3637.0
1,3 avenue,3 ave,3639.0
1,3 avenue,3 ave,3698.0
1,3 avenue,3 ave,3673.0
1,3 avenue,3 ave,3655.0
1,3 avenue,3 ave,3686.0
1,3 avenue,3 ave,3708.0
1,3 avenue,3 ave,3716.0
1,3 avenue,3 ave,3706.0
1,3 avenue,3 ave,173939.0
1,3 avenue,3 ave,3674.0
1,3 avenue,3 ave,165407.0
1,3 avenue,3 ave,3744.0
1,3 avenue,3 ave,3635.0
1,3 avenue,3 ave,3719.0
1,3 avenue,3 ave,3679.0
1,3 avenue,3 ave,3631.0
1,3 avenue,3 ave,3665.0
1,3 avenue,3 ave,3728.0
1,3 avenue,3 ave,173943.0
1,3 avenue,3 ave,190449.0
1,3 avenue,3 ave,3625.0
1,3 avenue,3 ave,3675.0
1,3 avenue,3 ave,3696.0
1,3 avenue,3 ave,3730.0
1,3 avenue,3 ave,3659.0
1,3 avenue,3 ave,3687.0
1,3 avenue,3 ave,3711.0
1,3 avenue,3 ave,3624.0
1,3 avenue,3 ave,3647.0
1,3 avenue,3 ave,3739.0
1,3 avenue,3 ave,3668.0
1,3 avenue,3 ave,3726.0
1,3 avenue,3 ave,3703.0
1,3 avenue,3 ave,3702.0
1,3 avenue,3 ave,3741.0
1,3 avenue,3 ave,3717.0
1,3 avenue,3 ave,3678.0
1,3 avenue,3 ave,3699.0
1,3 avenue,3 ave,185075.0
1,3 avenue,3 ave,3693.0
1,3 avenue,3 ave,3677.0
1,3 avenue,3 ave,3727.0
1,3 avenue,3 ave,3714.0
1,3 avenue,3 ave,3712.0
1,3 avenue,3 ave,190123.0
1,3 avenue,3 ave,3689.0
1,3 avenue,3 ave,3632.0
1,3 avenue,3 ave,3723.0
1,3 avenue,3 ave,3634.0
1,3 avenue,3 ave,3626.0
1,3 avenue,3 ave,3633.0
1,3 avenue,3 ave,3722.0
1,3 avenue,3 ave,3658.0
1,3 avenue,3 ave,3738.0
1,3 avenue,3 ave,3663.0
1,3 avenue,3 ave,3623.0
1,3 avenue,3 ave,3735.0
1,3 avenue,3 ave,3627.0
1,3 avenue,3 ave,3729.0
1,3 avenue,3 ave,3701.0
1,3 avenue,3 ave,3628.0
1,3 avenue,3 ave,191119.0
1,3 avenue,3 ave,3644.0
1,3 avenue,3 ave,3697.0
1,3 avenue,3 ave,3660.0
1,3 avenue,3 ave,3630.0
1,3 avenue,3 ave,3742.0
1,3 avenue,3 ave,3732.0
1,3 avenue,3 ave,3707.0
1,3 avenue,3 ave,3683.0
1,3 avenue,3 ave,3662.0
1,3 avenue,3 ave,3684.0
1,3 avenue,3 ave,3652.0
1,3 avenue,3 ave,3700.0
1,3 avenue,3 ave,3646.0
1,3 avenue,3 ave,3695.0
1,3 avenue,3 ave,3743.0
1,3 avenue,3 ave,3636.0
1,3 avenue,3 ave,3691.0
1,3 avenue,3 ave,3737.0
1,3 avenue,3 ave,3692.0
1,3 avenue,3 ave,3670.0
1,3 avenue,3 ave,3704.0
1,3 avenue,3 ave,3664.0
1,3 avenue,3 ave,3709.0
1,3 avenue,3 ave,3715.0
1,3 avenue,3 ave,3690.0
1,3 avenue,3 ave,3680.0
1,3 avenue,3 ave,190352.0
1,3 avenue,3 ave,3645.0
1,3 avenue,3 ave,3725.0
1,3 avenue,3 ave,3666.0
1,3 avenue,3 ave,3681.0
1,3 avenue,3 ave,3688.0
1,3 avenue,3 ave,3656.0
1,3 avenue,3 ave,3705.0
1,3 avenue,3 ave,146758.0
1,3 avenue,3 ave,146759.0
1,3 avenue,3 ave,3661.0
1,4 avenue,4 ave,16521.0
1,4 avenue,4 ave,16527.0
1,4 avenue,4 ave,16526.0
1,4 avenue,4 ave,183615.0
1,4 avenue,4 ave,16528.0
1,4 avenue,4 ave,16522.0
1,5 avenue,5 ave,26906.0
1,5 avenue,5 ave,1908.0
1,5 avenue,5 ave,1925.0
1,5 avenue,5 ave,1949.0
1,5 avenue,5 ave,1922.0
1,5 avenue,5 ave,1929.0
1,5 avenue,5 ave,117252.0
1,5 avenue,5 ave,26905.0
1,5 avenue,5 ave,2011.0
1,5 avenue,5 ave,187017.0
1,5 avenue,5 ave,2013.0
1,5 avenue,5 ave,1934.0
1,5 avenue,5 ave,26904.0
1,5 avenue,5 ave,1950.0
1,5 avenue,5 ave,173997.0
1,5 avenue,5 ave,26918.0
1,5 avenue,5 ave,1909.0
1,5 avenue,5 ave,187018.0
1,5 avenue,5 ave,181547.0
1,5 avenue,5 ave,1927.0
1,5 avenue,5 ave,1935.0
1,5 avenue,5 ave,149923.0
1,5 avenue,5 ave,117277.0
1,5 avenue,5 ave,2016.0
1,5 avenue,5 ave,1953.0
1,5 avenue,5 ave,117296.0
1,5 avenue,5 ave,1940.0
1,5 avenue,5 ave,1952.0
1,5 avenue,5 ave,161687.0
1,5 avenue,5 ave,1930.0
1,5 avenue,5 ave,1910.0
1,5 avenue,5 ave,26909.0
1,5 avenue,5 ave,26919.0
1,5 avenue,5 ave,183534.0
1,5 avenue,5 ave,1957.0
1,5 avenue,5 ave,2021.0
1,5 avenue,5 ave,1938.0
1,5 avenue,5 ave,1954.0
1,5 avenue,5 ave,1919.0
1,5 avenue,5 ave,26908.0
1,5 avenue,5 ave,1916.0
1,5 avenue,5 ave,1948.0
1,5 avenue,5 ave,1926.0
1,5 avenue,5 ave,173978.0
1,5 avenue,5 ave,1918.0
1,5 avenue,5 ave,1914.0
1,5 avenue,5 ave,1936.0
1,5 avenue,5 ave,1947.0
1,5 avenue,5 ave,122073.0
1,5 avenue,5 ave,1945.0
1,5 avenue,5 ave,1921.0
1,5 avenue,5 ave,26916.0
1,5 avenue,5 ave,26912.0
1,5 avenue,5 ave,173977.0
1,5 avenue,5 ave,26915.0
1,5 avenue,5 ave,1955.0
1,5 avenue,5 ave,2017.0
1,5 avenue,5 ave,26911.0
1,5 avenue,5 ave,1911.0
1,5 avenue,5 ave,2015.0
1,5 avenue,5 ave,26910.0
1,5 avenue,5 ave,26903.0
1,5 avenue,5 ave,2020.0
1,5 avenue,5 ave,26913.0
1,5 avenue,5 ave,1941.0
1,5 avenue,5 ave,1937.0
1,5 avenue,5 ave,26907.0
1,5 avenue,5 ave,1915.0
1,5 avenue,5 ave,26902.0
1,5 avenue,5 ave,173972.0
1,5 avenue,5 ave,1933.0
1,5 avenue,5 ave,1912.0
1,5 avenue,5 ave,1932.0
1,5 avenue,5 ave,1956.0
